stock,week,metric,value
22753.0,week_25,RMSE,0.0002341267446493
22753.0,week_25,MedAE,0.0001897538782743
22753.0,week_25,MAPE,inf
22753.0,week_25,sMAPE,183.6158324356023
22753.0,week_25,QLIKE,24.48836342123298
22753.0,week_26,R2,-2.055062047510718
22753.0,week_26,MSE,1.5025339784255018e-07
22753.0,week_26,RMSE,0.0003876253317864
22753.0,week_26,MedAE,0.000272251772739
22753.0,week_26,MAPE,96.27297861485654
22753.0,week_26,sMAPE,185.7103577706267
22753.0,week_26,QLIKE,27.927900866998595
22753.0,week_27,R2,-8.787839429066581
22753.0,week_27,MSE,2.242920361912739e-07
22753.0,week_27,RMSE,0.0004735948016936
22753.0,week_27,MedAE,0.0004145636628161
22753.0,week_27,MAPE,97.40180388940648
22753.0,week_27,sMAPE,189.9097955386607
22753.0,week_27,QLIKE,38.820256367104825
22753.0,week_28,R2,-3.5170635946041275e+38
22753.0,week_28,MSE,6.170940380014098e+30
22753.0,week_28,RMSE,2484137753832121.0
22753.0,week_28,MedAE,0.0002289676251227
22753.0,week_28,MAPE,4.020814008330149e+20
22753.0,week_28,sMAPE,186.37188450657408
22753.0,week_28,QLIKE,30.81715924803624
22753.0,week_29,R2,-5.774995194575202
22753.0,week_29,MSE,1.2045303889272146e-07
22753.0,week_29,RMSE,0.0003470634508165
22753.0,week_29,MedAE,0.0002976523229506
22753.0,week_29,MAPE,97.02354813584432
22753.0,week_29,sMAPE,188.50257167823992
22753.0,week_29,QLIKE,35.71147630971189
22753.0,week_30,R2,-4.335164595328165
22753.0,week_30,MSE,9.34950297802392e-08
22753.0,week_30,RMSE,0.000305769569742
22753.0,week_30,MedAE,0.0002433213804132
22753.0,week_30,MAPE,96.16438073592752
22753.0,week_30,sMAPE,185.3623390129273
22753.0,week_30,QLIKE,29.086647275524385
22753.0,week_31,R2,-2.714463474645426
22753.0,week_31,MSE,1.0604642930703165e-07
22753.0,week_31,RMSE,0.0003256477073572
22753.0,week_31,MedAE,0.0002208884012621
22753.0,week_31,MAPE,96.38100500790598
22753.0,week_31,sMAPE,186.2543986645656
22753.0,week_31,QLIKE,40.74078067548373
22753.0,week_32,R2,-3.29435468695802
22753.0,week_32,MSE,6.65369396661227e-08
22753.0,week_32,RMSE,0.0002579475521615
22753.0,week_32,MedAE,0.0001953552303007
22753.0,week_32,MAPE,inf
22753.0,week_32,sMAPE,179.34018715103352
22753.0,week_32,QLIKE,20.251348731968783
22753.0,week_33,R2,-3.5954548557697787
22753.0,week_33,MSE,7.528202743995577e-08
22753.0,week_33,RMSE,0.000274375704901
22753.0,week_33,MedAE,0.0002107607056619
22753.0,week_33,MAPE,95.53597685131714
22753.0,week_33,sMAPE,183.07371951438404
22753.0,week_33,QLIKE,23.873517414029084
22753.0,week_34,R2,-3.731395888047876
22753.0,week_34,MSE,8.490064870643067e-08
22753.0,week_34,RMSE,0.0002913771588618
22753.0,week_34,MedAE,0.0002251266462109
22753.0,week_34,MAPE,96.94325059472226
22753.0,week_34,sMAPE,188.32460733460007
22753.0,week_34,QLIKE,47.56473025377727
22753.0,week_35,R2,-5.526439273187181
22753.0,week_35,MSE,1.3800365100264282e-07
22753.0,week_35,RMSE,0.000371488426472
22753.0,week_35,MedAE,0.0003091658181279
22753.0,week_35,MAPE,96.65363994398948
22753.0,week_35,sMAPE,187.11345066271704
22753.0,week_35,QLIKE,30.56472162827527
22753.0,week_36,R2,-6.776827998196017
22753.0,week_36,MSE,1.7895945921305666e-07
22753.0,week_36,RMSE,0.0004230360022658
22753.0,week_36,MedAE,0.0003601182246876
22753.0,week_36,MAPE,95.8587347298592
22753.0,week_36,sMAPE,184.17377181649235
22753.0,week_36,QLIKE,23.23916426020748
22753.0,week_37,R2,-7.031756805232726
22753.0,week_37,MSE,2.157728684755233e-07
22753.0,week_37,RMSE,0.0004645135826598
22753.0,week_37,MedAE,0.0003936880918111
22753.0,week_37,MAPE,97.89687028528702
22753.0,week_37,sMAPE,191.7842424765787
22753.0,week_37,QLIKE,49.333656635591424
22753.0,week_38,R2,-5.283200181354488
22753.0,week_38,MSE,1.0343508887435496e-07
22753.0,week_38,RMSE,0.0003216132597924
22753.0,week_38,MedAE,0.0002699317869741
22753.0,week_38,MAPE,94.38222615855672
22753.0,week_38,sMAPE,178.89373639433708
22753.0,week_38,QLIKE,16.564372705454982
22771.0,week_1,R2,-3.6968746479876495
22771.0,week_1,MSE,1.4864213373248936e-07
22771.0,week_1,RMSE,0.0003855413515208
22771.0,week_1,MedAE,0.0003156485250342
22771.0,week_1,MAPE,95.19858855744752
22771.0,week_1,sMAPE,182.04393083188984
22771.0,week_1,QLIKE,23.47670628992467
22771.0,week_2,R2,-2.4394256411512423
22771.0,week_2,MSE,2.8214195686025975e-07
22771.0,week_2,RMSE,0.0005311703651939
22771.0,week_2,MedAE,0.0003898528425972
22771.0,week_2,MAPE,94.76623432479208
22771.0,week_2,sMAPE,180.46692009739093
22771.0,week_2,QLIKE,22.25683403945937
22771.0,week_3,R2,-2.6441440708989186
22771.0,week_3,MSE,2.6655631171230334e-07
22771.0,week_3,RMSE,0.0005162909177123
22771.0,week_3,MedAE,0.0003911852492087
22771.0,week_3,MAPE,90.28408871337736
22771.0,week_3,sMAPE,166.4671405430134
22771.0,week_3,QLIKE,13.265958240847349
22771.0,week_4,R2,-1.929183566999339
22771.0,week_4,MSE,2.1343774455862345e-07
22771.0,week_4,RMSE,0.0004619932299921
22771.0,week_4,MedAE,0.0003089831117384
22771.0,week_4,MAPE,90.8037238096798
22771.0,week_4,sMAPE,167.66574722388003
22771.0,week_4,QLIKE,14.03817082579963
22771.0,week_5,R2,-1.4846391800863343
22771.0,week_5,MSE,2.398887261897986e-07
22771.0,week_5,RMSE,0.0004897843670328
22771.0,week_5,MedAE,0.0002872896232234
22771.0,week_5,MAPE,91.56321350117808
22771.0,week_5,sMAPE,170.7844093515698
22771.0,week_5,QLIKE,18.467380234675545
22771.0,week_6,R2,-2.2983689769501123
22771.0,week_6,MSE,1.6861648638983886e-07
22771.0,week_6,RMSE,0.0004106293783813
22771.0,week_6,MedAE,0.0003000013881131
22771.0,week_6,MAPE,93.78863943049984
22771.0,week_6,sMAPE,177.8507757304326
22771.0,week_6,QLIKE,24.33937374059869
22771.0,week_7,R2,-1.9756679232085688
22771.0,week_7,MSE,2.415222938294693e-07
22771.0,week_7,RMSE,0.0004914491772599
22771.0,week_7,MedAE,0.0003386583713341
22771.0,week_7,MAPE,90.83516124012858
22771.0,week_7,sMAPE,168.16314876645367
22771.0,week_7,QLIKE,14.071190574023564
22771.0,week_8,R2,-4.353784371337059
22771.0,week_8,MSE,4.291382623742204e-07
22771.0,week_8,RMSE,0.000655086454122
22771.0,week_8,MedAE,0.0005420806050427
22771.0,week_8,MAPE,96.05112682759098
22771.0,week_8,sMAPE,185.23285151488028
22771.0,week_8,QLIKE,30.14076710016788
22771.0,week_9,R2,-4.151379455173202
22771.0,week_9,MSE,3.583589833988656e-07
22771.0,week_9,RMSE,0.0005986309241919
22771.0,week_9,MedAE,0.0004911676305501
22771.0,week_9,MAPE,94.17019914697636
22771.0,week_9,sMAPE,178.50849436926737
22771.0,week_9,QLIKE,18.31975819215429
22771.0,week_10,R2,-3.4913788218597155
22771.0,week_10,MSE,3.108599481952959e-07
22771.0,week_10,RMSE,0.0005575481577364
22771.0,week_10,MedAE,0.0004574609268795
22771.0,week_10,MAPE,inf
22771.0,week_10,sMAPE,181.73334911734648
22771.0,week_10,QLIKE,26.926680379303004
22771.0,week_11,R2,-3.4115892320327506
22771.0,week_11,MSE,2.4619402530332324e-07
22771.0,week_11,RMSE,0.000496179428537
22771.0,week_11,MedAE,0.0003919474627969
22771.0,week_11,MAPE,92.30611831815092
22771.0,week_11,sMAPE,172.67053876591712
22771.0,week_11,QLIKE,14.42988391265972
22771.0,week_12,R2,-3.312314788996999
22771.0,week_12,MSE,1.5374863146389786e-07
22771.0,week_12,RMSE,0.0003921079334365
22771.0,week_12,MedAE,0.0003292533572506
22771.0,week_12,MAPE,inf
22771.0,week_12,sMAPE,177.1039413485193
22771.0,week_12,QLIKE,21.41113905203975
22771.0,week_13,R2,-1.89007743834704
22771.0,week_13,MSE,1.9594230891117677e-07
22771.0,week_13,RMSE,0.000442653712185
22771.0,week_13,MedAE,0.0003098906733556
22771.0,week_13,MAPE,93.82109328159407
22771.0,week_13,sMAPE,177.43760697048
22771.0,week_13,QLIKE,20.19202238717325
22771.0,week_14,R2,-3.005720938897155
22771.0,week_14,MSE,1.2367429323700038e-07
22771.0,week_14,RMSE,0.0003516735606169
22771.0,week_14,MedAE,0.0002806448816503
22771.0,week_14,MAPE,91.10460113828674
22771.0,week_14,sMAPE,168.7528093943023
22771.0,week_14,QLIKE,12.567232150168731
22771.0,week_15,R2,-4.2654281091678
22771.0,week_15,MSE,2.229428689418383e-07
22771.0,week_15,RMSE,0.0004721682633784
22771.0,week_15,MedAE,0.0003837777769973
22771.0,week_15,MAPE,94.4461785360501
22771.0,week_15,sMAPE,179.28338708291045
22771.0,week_15,QLIKE,18.669964255826898
22771.0,week_16,R2,-3.5009229980626966
22771.0,week_16,MSE,1.7109575655214618e-07
22771.0,week_16,RMSE,0.0004136372281989
22771.0,week_16,MedAE,0.000339438709764
22771.0,week_16,MAPE,95.7004038553218
22771.0,week_16,sMAPE,184.0398384954893
22771.0,week_16,QLIKE,28.51351842592385
22771.0,week_17,R2,-3.091985601025072
22771.0,week_17,MSE,1.6125993026233858e-07
22771.0,week_17,RMSE,0.0004015718245374
22771.0,week_17,MedAE,0.0003187343856727
22771.0,week_17,MAPE,93.94315312517446
22771.0,week_17,sMAPE,178.11609233856646
22771.0,week_17,QLIKE,20.569138303511
22771.0,week_18,R2,-5.150367016394377
22771.0,week_18,MSE,2.0537328396643978e-07
22771.0,week_18,RMSE,0.0004531812926042
22771.0,week_18,MedAE,0.0003980294605937
22771.0,week_18,MAPE,94.55712232014794
22771.0,week_18,sMAPE,179.73866912404694
22771.0,week_18,QLIKE,18.963267149931607
22771.0,week_19,R2,-3.071474637370029
22771.0,week_19,MSE,1.1351173314566689e-07
22771.0,week_19,RMSE,0.0003369150236271
22771.0,week_19,MedAE,0.000262039103163
22771.0,week_19,MAPE,93.46902525108764
22771.0,week_19,sMAPE,176.1709889997758
22771.0,week_19,QLIKE,16.64722947733286
22771.0,week_20,R2,-2.4029125827057056
22771.0,week_20,MSE,7.044919644657359e-08
22771.0,week_20,RMSE,0.0002654226750799
22771.0,week_20,MedAE,0.0001996783637302
22771.0,week_20,MAPE,93.46851177727422
22771.0,week_20,sMAPE,176.58387348147008
22771.0,week_20,QLIKE,19.7900249397294
22771.0,week_21,R2,-2.3793460830658
22771.0,week_21,MSE,8.196944565071347e-08
22771.0,week_21,RMSE,0.0002863030660868
22771.0,week_21,MedAE,0.0002101961558928
22771.0,week_21,MAPE,inf
22771.0,week_21,sMAPE,172.4185139150398
22771.0,week_21,QLIKE,17.277323474993633
22771.0,week_22,R2,-2.14150671545982
22771.0,week_22,MSE,5.8031582389281366e-08
22771.0,week_22,RMSE,0.000240897452019
22771.0,week_22,MedAE,0.0001694894831653
22771.0,week_22,MAPE,93.06087011717082
22771.0,week_22,sMAPE,175.19956833400155
22771.0,week_22,QLIKE,18.95773568813017
22771.0,week_23,R2,-1.7433232067423394
22771.0,week_23,MSE,1.6367283193406985e-07
22771.0,week_23,RMSE,0.0004045649909891
22771.0,week_23,MedAE,0.0002836237625162
22771.0,week_23,MAPE,94.90987660455438
22771.0,week_23,sMAPE,181.39227087568483
22771.0,week_23,QLIKE,25.777650676923752
22771.0,week_24,R2,-1.5640804754212565
22771.0,week_24,MSE,9.854171624769173e-08
22771.0,week_24,RMSE,0.000313913549003
22771.0,week_24,MedAE,0.0001938443023614
22771.0,week_24,MAPE,inf
22771.0,week_24,sMAPE,170.24600072913307
22771.0,week_24,QLIKE,15.86081617529831
22771.0,week_25,R2,-2.264259130952972
22771.0,week_25,MSE,6.09188938116864e-08
22771.0,week_25,RMSE,0.0002468175314107
22771.0,week_25,MedAE,0.0001821152609312
22771.0,week_25,MAPE,inf
22771.0,week_25,sMAPE,172.70278109867806
22771.0,week_25,QLIKE,17.967337299329394
22771.0,week_26,R2,-1.8814782393354528
22771.0,week_26,MSE,6.040763695250079e-08
22771.0,week_26,RMSE,0.0002457796512173
22771.0,week_26,MedAE,0.0001685289750965
22771.0,week_26,MAPE,inf
22771.0,week_26,sMAPE,173.27726291558986
22771.0,week_26,QLIKE,20.70621697038999
22771.0,week_27,R2,-2.509066352556856
22771.0,week_27,MSE,1.7159149559413912e-07
22771.0,week_27,RMSE,0.0004142360385023
22771.0,week_27,MedAE,0.0002990837082822
22771.0,week_27,MAPE,94.32150703028098
22771.0,week_27,sMAPE,179.55221356895925
22771.0,week_27,QLIKE,24.01774611872389
22771.0,week_28,R2,-2.0052546396827595
22771.0,week_28,MSE,5.6779847939927974e-08
22771.0,week_28,RMSE,0.0002382852239227
22771.0,week_28,MedAE,0.0001561970229878
22771.0,week_28,MAPE,inf
22771.0,week_28,sMAPE,173.67493044992176
22771.0,week_28,QLIKE,18.68404946468375
22771.0,week_29,R2,-2.0801200216720863
22771.0,week_29,MSE,8.274188299809834e-08
22771.0,week_29,RMSE,0.0002876488884005
22771.0,week_29,MedAE,0.0002021921357524
22771.0,week_29,MAPE,inf
22771.0,week_29,sMAPE,178.27673787338526
22771.0,week_29,QLIKE,21.90438524941604
22771.0,week_30,R2,-2.033662175248072
22771.0,week_30,MSE,5.59217626503414e-08
22771.0,week_30,RMSE,0.0002364778269739
22771.0,week_30,MedAE,0.0001633702561269
22771.0,week_30,MAPE,inf
22771.0,week_30,sMAPE,172.75636943156485
22771.0,week_30,QLIKE,18.299847090006203
22771.0,week_31,R2,-1.5105687194896469
22771.0,week_31,MSE,7.769693518837021e-08
22771.0,week_31,RMSE,0.0002787416997658
22771.0,week_31,MedAE,0.0001620564493683
22771.0,week_31,MAPE,inf
22771.0,week_31,sMAPE,176.9460695561591
22771.0,week_31,QLIKE,26.631740008441067
22771.0,week_32,R2,-1.9790560894605829
22771.0,week_32,MSE,6.211872796964453e-08
22771.0,week_32,RMSE,0.0002492362894316
22771.0,week_32,MedAE,0.0001678794453237
22771.0,week_32,MAPE,91.30877266367636
22771.0,week_32,sMAPE,169.7333072342714
22771.0,week_32,QLIKE,15.944026444067978
22771.0,week_33,R2,-2.3263852110539167
22771.0,week_33,MSE,7.375618963765114e-08
22771.0,week_33,RMSE,0.0002715809080875
22771.0,week_33,MedAE,0.0001956353354375
22771.0,week_33,MAPE,93.08915137034283
22771.0,week_33,sMAPE,175.24737668109617
22771.0,week_33,QLIKE,18.193647431113327
22771.0,week_34,R2,-2.622234343574715
22771.0,week_34,MSE,1.3357387053371205e-07
22771.0,week_34,RMSE,0.0003654775923825
22771.0,week_34,MedAE,0.0002656276091872
22771.0,week_34,MAPE,94.69994881917708
22771.0,week_34,sMAPE,180.5024472604578
22771.0,week_34,QLIKE,23.69916464236606
22771.0,week_35,R2,-2.416449842559336
22771.0,week_35,MSE,9.418007540651441e-08
22771.0,week_35,RMSE,0.0003068877244311
22771.0,week_35,MedAE,0.0002284133005847
22771.0,week_35,MAPE,90.59459890130448
22771.0,week_35,sMAPE,168.2478376422075
22771.0,week_35,QLIKE,14.52592115862047
22771.0,week_36,R2,-2.2509437083733075
22771.0,week_36,MSE,1.61851481837194e-07
22771.0,week_36,RMSE,0.0004023076954734
22771.0,week_36,MedAE,0.0002839396260602
22771.0,week_36,MAPE,91.91756566970732
22771.0,week_36,sMAPE,171.43923710235217
22771.0,week_36,QLIKE,14.96270664011136
22771.0,week_37,R2,-5.1824313396752055
22771.0,week_37,MSE,3.226478054972711e-07
22771.0,week_37,RMSE,0.0005680209551568
22771.0,week_37,MedAE,0.0004750503285267
22771.0,week_37,MAPE,97.09522455509816
22771.0,week_37,sMAPE,188.82150348502628
22771.0,week_37,QLIKE,38.32966142174386
22771.0,week_38,R2,-3.0413446861870064
22771.0,week_38,MSE,2.922789087758198e-07
22771.0,week_38,RMSE,0.0005406282537713
22771.0,week_38,MedAE,0.0004143789694489
22771.0,week_38,MAPE,93.93184211775788
22771.0,week_38,sMAPE,177.63762662532872
22771.0,week_38,QLIKE,18.264507704187853
22951.0,week_1,R2,-3.4782359654213293
22951.0,week_1,MSE,3.125362054703396e-07
22951.0,week_1,RMSE,0.0005590493765941
22951.0,week_1,MedAE,0.000444228072334
22951.0,week_1,MAPE,96.83303159680618
22951.0,week_1,sMAPE,187.80503169085145
22951.0,week_1,QLIKE,34.33316964781256
22951.0,week_2,R2,-6.454703308107162
22951.0,week_2,MSE,1.889510386203129e-07
22951.0,week_2,RMSE,0.0004346849878018
22951.0,week_2,MedAE,0.000377097066164
22951.0,week_2,MAPE,94.3103072113246
22951.0,week_2,sMAPE,178.738621137002
22951.0,week_2,QLIKE,16.64793691919673
22951.0,week_3,R2,-2.6083534498421304
22951.0,week_3,MSE,2.3718405296804573e-07
22951.0,week_3,RMSE,0.0004870154545474
22951.0,week_3,MedAE,0.0003586099288519
22951.0,week_3,MAPE,95.44266450201012
22951.0,week_3,sMAPE,182.80554921303607
22951.0,week_3,QLIKE,24.18287575719687
22951.0,week_4,R2,-5.074404067489898
22951.0,week_4,MSE,2.7150381046407534e-07
22951.0,week_4,RMSE,0.0005210602752696
22951.0,week_4,MedAE,0.0004186451919622
22951.0,week_4,MAPE,94.3090749357794
22951.0,week_4,sMAPE,178.6450250684458
22951.0,week_4,QLIKE,16.600504214753858
22951.0,week_5,R2,-3.709786379952039
22951.0,week_5,MSE,1.556295527109333e-07
22951.0,week_5,RMSE,0.0003944991162359
22951.0,week_5,MedAE,0.0003135510586119
22951.0,week_5,MAPE,95.38203999455496
22951.0,week_5,sMAPE,182.62596254142105
22951.0,week_5,QLIKE,23.59212325677494
22951.0,week_6,R2,-3.9980005517997617
22951.0,week_6,MSE,1.9898895813640117e-07
22951.0,week_6,RMSE,0.0004460817841342
22951.0,week_6,MedAE,0.0003491303490686
22951.0,week_6,MAPE,95.44825508669985
22951.0,week_6,sMAPE,182.72848773707383
22951.0,week_6,QLIKE,22.51195647542792
22951.0,week_7,R2,-3.724206662034838
22951.0,week_7,MSE,2.7220536595511165e-07
22951.0,week_7,RMSE,0.0005217330408888
22951.0,week_7,MedAE,0.0004074736294235
22951.0,week_7,MAPE,94.3053900345421
22951.0,week_7,sMAPE,178.68513645932288
22951.0,week_7,QLIKE,17.720819118273322
22951.0,week_8,R2,-8.376335285188668
22951.0,week_8,MSE,4.437824655718681e-07
22951.0,week_8,RMSE,0.000666169997502
22951.0,week_8,MedAE,0.0005944232810053
22951.0,week_8,MAPE,95.27888060346535
22951.0,week_8,sMAPE,182.0748777604359
22951.0,week_8,QLIKE,19.61499418569128
22951.0,week_9,R2,-4.422118344828503
22951.0,week_9,MSE,4.032839239391665e-07
22951.0,week_9,RMSE,0.0006350463951076
22951.0,week_9,MedAE,0.0005106664328789
22951.0,week_9,MAPE,94.03721411677654
22951.0,week_9,sMAPE,177.681671766752
22951.0,week_9,QLIKE,15.906640405218338
22951.0,week_10,R2,-5.28488120503914
22951.0,week_10,MSE,3.5599355590478204e-07
22951.0,week_10,RMSE,0.0005966519554185
22951.0,week_10,MedAE,0.0005008786496969
22951.0,week_10,MAPE,95.74499103412651
22951.0,week_10,sMAPE,183.76310095736991
22951.0,week_10,QLIKE,22.98243315642168
22951.0,week_11,R2,-9.077689628393497
22951.0,week_11,MSE,3.460066926589178e-07
22951.0,week_11,RMSE,0.0005882233356973
22951.0,week_11,MedAE,0.000521685000425
22951.0,week_11,MAPE,95.05491554777046
22951.0,week_11,sMAPE,181.23123283050137
22951.0,week_11,QLIKE,18.113661070567552
22951.0,week_12,R2,-5.284628866977577
22951.0,week_12,MSE,1.5066800486698925e-07
22951.0,week_12,RMSE,0.0003881597671925
22951.0,week_12,MedAE,0.0003259320930602
22951.0,week_12,MAPE,95.33850753968608
22951.0,week_12,sMAPE,182.5341800738483
22951.0,week_12,QLIKE,3.424431909082061e+128
22951.0,week_13,R2,-5.719864605763903
22951.0,week_13,MSE,1.517627180496913e-07
22951.0,week_13,RMSE,0.000389567347258
22951.0,week_13,MedAE,0.000330013863991
22951.0,week_13,MAPE,94.87604701314282
22951.0,week_13,sMAPE,180.61792167891124
22951.0,week_13,QLIKE,18.1762736382204
22951.0,week_14,R2,-4.750039947420438
22951.0,week_14,MSE,1.221125110633329e-07
22951.0,week_14,RMSE,0.0003494460059341
22951.0,week_14,MedAE,0.0002948829529254
22951.0,week_14,MAPE,93.37442211116004
22951.0,week_14,sMAPE,175.42815162736008
22951.0,week_14,QLIKE,14.149189385838774
22951.0,week_15,R2,-4.229067061826939
22951.0,week_15,MSE,2.015826460883719e-07
22951.0,week_15,RMSE,0.0004489795608804
22951.0,week_15,MedAE,0.0003690364301966
22951.0,week_15,MAPE,96.83248054191624
22951.0,week_15,sMAPE,187.83141817034848
22951.0,week_15,QLIKE,35.325215210816125
22951.0,week_16,R2,-3.9662799960875694
22951.0,week_16,MSE,3.485830449188632e-07
22951.0,week_16,RMSE,0.0005904092181858
22951.0,week_16,MedAE,0.0004762841534138
22951.0,week_16,MAPE,93.93495457090152
22951.0,week_16,sMAPE,177.73369268165467
22951.0,week_16,QLIKE,19.45015343538762
22951.0,week_17,R2,-7.491092136835409
22951.0,week_17,MSE,2.546310271909786e-07
22951.0,week_17,RMSE,0.0005046097771456
22951.0,week_17,MedAE,0.0004553190493342
22951.0,week_17,MAPE,96.86140915425914
22951.0,week_17,sMAPE,187.88153565914132
22951.0,week_17,QLIKE,31.62054366983289
22951.0,week_18,R2,-8.680813690864955
22951.0,week_18,MSE,2.5682409254450445e-07
22951.0,week_18,RMSE,0.0005067781492374
22951.0,week_18,MedAE,0.0004631385594234
22951.0,week_18,MAPE,94.83353287015
22951.0,week_18,sMAPE,180.4500447204909
22951.0,week_18,QLIKE,17.410500306920866
22951.0,week_19,R2,-4.66069094892074
22951.0,week_19,MSE,1.0485037888730649e-07
22951.0,week_19,RMSE,0.0003238060822271
22951.0,week_19,MedAE,0.0002702492458639
22951.0,week_19,MAPE,92.85905340626734
22951.0,week_19,sMAPE,173.60548852945902
22951.0,week_19,QLIKE,12.787639479063785
22951.0,week_20,R2,-3.1522776347493204
22951.0,week_20,MSE,1.1641852057236197e-07
22951.0,week_20,RMSE,0.0003412015834845
22951.0,week_20,MedAE,0.0002532109121236
22951.0,week_20,MAPE,95.67987799964328
22951.0,week_20,sMAPE,183.53082289399285
22951.0,week_20,QLIKE,23.840224940071103
22951.0,week_21,R2,-3.980505274984772
22951.0,week_21,MSE,7.90361243607768e-08
22951.0,week_21,RMSE,0.0002811336414603
22951.0,week_21,MedAE,0.0002231067809743
22951.0,week_21,MAPE,94.3650327004242
22951.0,week_21,sMAPE,178.87912056398375
22951.0,week_21,QLIKE,17.520266498609075
22951.0,week_22,R2,-3.5629829711149608
22951.0,week_22,MSE,7.330494991552613e-08
22951.0,week_22,RMSE,0.0002707488687243
22951.0,week_22,MedAE,0.0002079890105803
22951.0,week_22,MAPE,94.10878099230206
22951.0,week_22,sMAPE,177.9772560999466
22951.0,week_22,QLIKE,16.793595262806438
22951.0,week_23,R2,-4.217629671605624
22951.0,week_23,MSE,1.488560303774459e-07
22951.0,week_23,RMSE,0.0003858186495977
22951.0,week_23,MedAE,0.0003135779043287
22951.0,week_23,MAPE,95.73710974310472
22951.0,week_23,sMAPE,183.77224735633425
22951.0,week_23,QLIKE,23.94274605304251
22951.0,week_24,R2,-1.6625018752880751
22951.0,week_24,MSE,8.336281659957068e-08
22951.0,week_24,RMSE,0.0002887261965938
22951.0,week_24,MedAE,0.0001850483719249
22951.0,week_24,MAPE,93.14797782212736
22951.0,week_24,sMAPE,174.74609103280514
22951.0,week_24,QLIKE,15.610803447927166
22951.0,week_25,R2,-2.7789234800142952
22951.0,week_25,MSE,7.367904766949757e-08
22951.0,week_25,RMSE,0.0002714388470162
22951.0,week_25,MedAE,0.00019499615155
22951.0,week_25,MAPE,94.03651688296767
22951.0,week_25,sMAPE,177.9061468870036
22951.0,week_25,QLIKE,18.65827035762478
22951.0,week_26,R2,-3.853676550332135
22951.0,week_26,MSE,8.342845626795037e-08
22951.0,week_26,RMSE,0.0002888398453606
22951.0,week_26,MedAE,0.0002249196341777
22951.0,week_26,MAPE,96.40912784389414
22951.0,week_26,sMAPE,186.24284185255416
22951.0,week_26,QLIKE,30.485796154916457
22951.0,week_27,R2,-6.817663974615031
22951.0,week_27,MSE,1.7541149645232833e-07
22951.0,week_27,RMSE,0.0004188215568142
22951.0,week_27,MedAE,0.0003690891582427
22951.0,week_27,MAPE,97.06192369837002
22951.0,week_27,sMAPE,188.62750410506808
22951.0,week_27,QLIKE,34.10380013260835
22951.0,week_28,R2,-4.200946866504624
22951.0,week_28,MSE,9.366466058796753e-08
22951.0,week_28,RMSE,0.000306046827443
22951.0,week_28,MedAE,0.0002474327517978
22951.0,week_28,MAPE,94.33727379554117
22951.0,week_28,sMAPE,178.76055121000414
22951.0,week_28,QLIKE,17.25944490104463
22951.0,week_29,R2,-5.786151788908478
22951.0,week_29,MSE,7.892168992135276e-08
22951.0,week_29,RMSE,0.000280930044533
22951.0,week_29,MedAE,0.0002420153869884
22951.0,week_29,MAPE,95.44173534151012
22951.0,week_29,sMAPE,182.7270461738422
22951.0,week_29,QLIKE,22.119354524316662
22951.0,week_30,R2,-4.0610998040775765
22951.0,week_30,MSE,5.348622052537764e-08
22951.0,week_30,RMSE,0.0002312708812742
22951.0,week_30,MedAE,0.000185812747554
22951.0,week_30,MAPE,96.30146732911726
22951.0,week_30,sMAPE,185.852574411734
22951.0,week_30,QLIKE,28.96195078413315
22951.0,week_31,R2,-3.9072785589466807
22951.0,week_31,MSE,1.153267430107129e-07
22951.0,week_31,RMSE,0.0003395979137313
22951.0,week_31,MedAE,0.0002554072488969
22951.0,week_31,MAPE,97.99510536319713
22951.0,week_31,sMAPE,192.18184429716047
22951.0,week_31,QLIKE,59.59261832132491
22951.0,week_32,R2,-4.033522007793525
22951.0,week_32,MSE,6.430431999052093e-08
22951.0,week_32,RMSE,0.0002535829647088
22951.0,week_32,MedAE,0.0001988010498639
22951.0,week_32,MAPE,94.95245328963476
22951.0,week_32,sMAPE,181.01658576299167
22951.0,week_32,QLIKE,21.014838616452447
22951.0,week_33,R2,-4.174624446645541
22951.0,week_33,MSE,7.551104952048565e-08
22951.0,week_33,RMSE,0.0002747927392062
22951.0,week_33,MedAE,0.0002185570228408
22951.0,week_33,MAPE,96.33935422124522
22951.0,week_33,sMAPE,185.99906101275104
22951.0,week_33,QLIKE,30.65354604064456
22951.0,week_34,R2,-3.83307320546513
22951.0,week_34,MSE,8.10513947718191e-08
22951.0,week_34,RMSE,0.0002846952665075
22951.0,week_34,MedAE,0.0002249459806526
22951.0,week_34,MAPE,96.98987472618572
22951.0,week_34,sMAPE,188.3999360614212
22951.0,week_34,QLIKE,36.88140072191474
22951.0,week_35,R2,-5.14221418314717
22951.0,week_35,MSE,8.578989702657494e-08
22951.0,week_35,RMSE,0.0002928991243185
22951.0,week_35,MedAE,0.0002479051181292
22951.0,week_35,MAPE,95.62160112730014
22951.0,week_35,sMAPE,183.38443269754768
22951.0,week_35,QLIKE,23.18333457759256
22951.0,week_36,R2,-7.312487298169913
22951.0,week_36,MSE,1.6558773156536605e-07
22951.0,week_36,RMSE,0.0004069247246916
22951.0,week_36,MedAE,0.000359339829341
22951.0,week_36,MAPE,93.69895348524324
22951.0,week_36,sMAPE,176.4637337885338
22951.0,week_36,QLIKE,14.057345521801317
22951.0,week_37,R2,-6.763611380782354
22951.0,week_37,MSE,2.819462559840709e-07
