cluster,stock,week,model,R2,RMSE,MAE,MedAE,MAPE(%),SMAPE(%),QLIKE
2,22729.0,35,cluster2_model,0.7009000982811784,0.0001243424760774671,0.00010466413419802911,0.00010227725986577717,71.49598190654196,44.40499220204298,-7.319569711134793
2,22729.0,36,cluster2_model,0.4468726496288906,0.0001890516548787088,0.00013595026120494637,0.00010471982042522487,38.97303726372879,32.45343412717715,-6.76163562698901
2,22729.0,37,cluster2_model,0.13419986736406497,0.00022009831437985579,0.00012459573550512143,8.838540233455904e-05,44.0251790054556,32.56325743812609,-7.00104089040618
2,22729.0,38,cluster2_model,0.4628181290704191,0.00015329401518865011,0.00012057507039209041,9.471749275871165e-05,66.26925988335262,40.95167352020946,-7.146013819928779
2,22729.0,39,cluster2_model,0.3723305294262561,0.00017677733106311676,0.0001297916948786821,0.0001029350397094099,41.1499417728633,32.481446851387496,-6.829613674136221
2,22771.0,2,cluster2_model,0.3534574222760781,0.000315244531646842,0.00020464663501891506,0.00015147316269020425,34.29848700819109,30.28080342944715,-6.3625627464484875
2,22771.0,6,cluster2_model,0.38070896685673583,0.00018627115727998578,0.00013743336521835435,9.836744686963906e-05,43.06078642454786,31.752531842793026,-6.769044843543821
2,22771.0,7,cluster2_model,0.2337837319444288,0.00016744042683646383,0.00012564455831304058,9.53912771402102e-05,30.517823223073343,26.582254656820137,-6.672092317689557
2,22771.0,14,cluster2_model,0.20148947754451418,0.0001593680678823754,0.00011970562949268813,9.930662428422679e-05,37.03761643084063,29.025560726384782,-6.760091226588507
2,22771.0,17,cluster2_model,0.27921243272858287,0.0002459874132155486,0.00016125031792545017,0.00012246706596262094,35.95622494240375,28.989624672271834,-6.547478513954223
2,22771.0,20,cluster2_model,0.18265153270206647,0.00019267471862031936,0.00012257515554911432,8.738620700853808e-05,38.102608796259986,28.431275293989266,-6.758591117275477
2,22771.0,21,cluster2_model,0.38149663470354245,0.0001667064258122307,0.00011304993718577006,9.172787524121037e-05,38.273666987903994,30.53215511414027,-6.938717025291211
2,22771.0,22,cluster2_model,0.5090524764221768,0.00012432745117857275,9.753581104221289e-05,6.92639527966139e-05,40.32753306069439,30.048086151373155,-7.000919009004088
2,22771.0,23,cluster2_model,0.4496814526561168,0.00014842388125330775,0.00010953437023132928,8.980459732712756e-05,53.169114243423564,36.42051630867223,-7.127129305309207
2,22771.0,24,cluster2_model,0.12791751314897692,0.00034808028099498446,0.00015196869895691922,0.00011396825790259508,35.688324379561074,29.751438370746847,-6.661219770936901
2,22771.0,25,cluster2_model,0.3445233153578955,0.00021388213259945378,0.00012822640697931933,9.874593420721376e-05,43.86630891277301,34.66085961932473,-6.997738802726662
2,22771.0,26,cluster2_model,0.527047408772103,0.0001231413077548919,9.63873572167332e-05,8.518967462229881e-05,40.22428299226479,30.93568323699071,-7.043080544357847
2,22771.0,27,cluster2_model,0.47018834767409745,0.00015087942999991187,0.00011030280206011632,8.785740585864566e-05,41.93070184796413,33.362478723883086,-7.093522937193251
2,22771.0,28,cluster2_model,0.3502445904976972,0.00018820992217017006,0.00012736825996404198,9.0151514348956e-05,37.64654417181515,30.712457812079393,-6.853440944838658
2,22771.0,30,cluster2_model,0.3726595213627304,0.00014286119468275173,0.00010792838917339143,8.561251427517437e-05,36.535933914184085,29.100089463480995,-6.866732924653363
2,22771.0,31,cluster2_model,0.5092745717835835,0.00014985496692100064,0.00011346348788336647,9.041023861667404e-05,57.29332595393599,38.92949864816161,-7.135884888384122
2,22771.0,32,cluster2_model,0.5117117916855043,0.0001447907816001219,0.00011572558079044852,9.583832558501492e-05,61.30348770273678,40.34443285324177,-7.1750307052022
2,22771.0,33,cluster2_model,0.5425022038980469,0.00014989691234721823,0.00010681404098527492,8.002492797514561e-05,36.67620345229431,29.204525551275477,-6.9631162544540075
2,22771.0,34,cluster2_model,-0.016040064862768988,0.0002248349660181176,0.00016126834315223392,0.00012765154975025742,57.528007860689,41.18428652738642,-6.9510729873690025
2,22771.0,35,cluster2_model,0.5269825524524675,0.00012581332253242623,0.00010039145349082952,9.01861586565623e-05,34.804902095161154,28.240162241119084,-6.942197949414521
2,22771.0,37,cluster2_model,0.2594052297446463,0.0002300288639981764,0.00012520830796439387,8.829091865241173e-05,34.17536580995213,28.703927873380785,-6.7938258713758195
2,48219.0,6,cluster2_model,0.4065738577616185,0.00016763885211138502,0.00013020750700429225,0.00010778854787869832,33.07350617629645,26.697920156945276,-6.659827827540979
2,48219.0,14,cluster2_model,0.4566878331657598,0.00015713678193606572,0.00012135136547162704,0.00010060827067827015,34.873595164838314,28.728038628456304,-6.7505422865689155
2,48219.0,17,cluster2_model,0.5894761171644529,0.0002216198878506765,0.00017223532540816577,0.00014199093355587257,30.241754345381977,27.019811631667306,-6.354687919582769
2,48219.0,21,cluster2_model,0.3328563237864214,0.00020254829794559467,0.00015611442084950138,0.00011645253087280455,35.69465678107662,29.572100093413596,-6.572449647590068
2,48219.0,22,cluster2_model,0.3061192892794462,0.0001389428442346573,0.00011362089779063606,0.00010257447093072551,37.276492813997955,30.031929970018673,-6.880634477863497
2,48219.0,23,cluster2_model,0.2206472009632442,0.00017357800005949684,0.00013282280360808602,0.00010357756843112521,40.15312875968386,32.57484939882959,-6.8146337178105085
2,48219.0,25,cluster2_model,0.31013595161522056,0.0002073794628723077,0.0001445899080625206,0.00010785689726135685,38.81880819221246,31.356013408043914,-6.712251643592751
2,48219.0,26,cluster2_model,0.5026277810745587,0.0001320326233973548,0.0001067925162441211,9.197156139628377e-05,41.297973098515335,33.30036677625079,-7.041111287400192
2,48219.0,30,cluster2_model,0.2991287247162938,0.0001980288836959486,0.00015065722801982723,0.00011340745903854271,56.90917279914275,34.388649219444126,-6.726014908973076
2,48219.0,32,cluster2_model,0.4361632617113712,0.00016233169022720687,0.00011984189306076044,9.994527529329987e-05,35.07887502523706,29.16221735694392,-6.8521204433854095
2,48219.0,34,cluster2_model,0.34944346169174256,0.00016095633973761315,0.00011608162831420946,9.318196045310567e-05,34.93621142339202,28.997030557381642,-6.859377977398496
2,48219.0,35,cluster2_model,0.4915651898518759,0.00012923334812367998,9.674739455265778e-05,7.222411860152185e-05,28.120230197903233,23.504836163165884,-6.8095879882642745
2,48219.0,36,cluster2_model,0.5653902894586975,0.00019810208424163344,0.0001250408800070738,9.685349314300163e-05,35.39403916022395,28.48762546874116,-6.78040838570099
2,48219.0,37,cluster2_model,0.47295544576740767,0.00019582979581365804,0.00015318802619061268,0.00013126118704024416,30.17506281573991,26.621854328688975,-6.454801740204414
